Van Datum;Van Tijdstip;Tot Datum;Tot Tijdstip;EAN;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus
01-06-2021;23:15:00;01-06-2021;23:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,306;kWh;Gevalideerd
01-06-2021;23:15:00;01-06-2021;23:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
01-06-2021;23:30:00;01-06-2021;23:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,058;kWh;Gevalideerd
01-06-2021;23:30:00;01-06-2021;23:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
01-06-2021;23:45:00;02-06-2021;00:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,049;kWh;Gevalideerd
01-06-2021;23:45:00;02-06-2021;00:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
02-06-2021;00:00:00;02-06-2021;00:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,053;kWh;Gevalideerd
02-06-2021;00:00:00;02-06-2021;00:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
02-06-2021;00:15:00;02-06-2021;00:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,107;kWh;Gevalideerd
02-06-2021;00:15:00;02-06-2021;00:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
02-06-2021;00:30:00;02-06-2021;00:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,020;kWh;Gevalideerd
02-06-2021;00:30:00;02-06-2021;00:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
02-06-2021;00:45:00;02-06-2021;01:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,014;kWh;Gevalideerd
02-06-2021;00:45:00;02-06-2021;01:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
02-06-2021;01:00:00;02-06-2021;01:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,011;kWh;Gevalideerd
02-06-2021;01:00:00;02-06-2021;01:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
02-06-2021;01:15:00;02-06-2021;01:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,025;kWh;Gevalideerd
02-06-2021;01:15:00;02-06-2021;01:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
02-06-2021;01:30:00;02-06-2021;01:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,063;kWh;Gevalideerd
02-06-2021;01:30:00;02-06-2021;01:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
02-06-2021;01:45:00;02-06-2021;02:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,011;kWh;Gevalideerd
02-06-2021;01:45:00;02-06-2021;02:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
02-06-2021;02:00:00;02-06-2021;02:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,014;kWh;Gevalideerd
02-06-2021;02:00:00;02-06-2021;02:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
02-06-2021;02:15:00;02-06-2021;02:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,038;kWh;Gevalideerd
02-06-2021;02:15:00;02-06-2021;02:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
02-06-2021;02:30:00;02-06-2021;02:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,055;kWh;Gevalideerd
02-06-2021;02:30:00;02-06-2021;02:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
02-06-2021;02:45:00;02-06-2021;03:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,133;kWh;Gevalideerd
02-06-2021;02:45:00;02-06-2021;03:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
02-06-2021;03:00:00;02-06-2021;03:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,351;kWh;Gevalideerd
02-06-2021;03:00:00;02-06-2021;03:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
02-06-2021;03:15:00;02-06-2021;03:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,017;kWh;Gevalideerd
02-06-2021;03:15:00;02-06-2021;03:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
02-06-2021;03:30:00;02-06-2021;03:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,132;kWh;Gevalideerd
02-06-2021;03:30:00;02-06-2021;03:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
02-06-2021;03:45:00;02-06-2021;04:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,040;kWh;Gevalideerd
02-06-2021;03:45:00;02-06-2021;04:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
02-06-2021;04:00:00;02-06-2021;04:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,051;kWh;Gevalideerd
02-06-2021;04:00:00;02-06-2021;04:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
02-06-2021;04:15:00;02-06-2021;04:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,012;kWh;Gevalideerd
02-06-2021;04:15:00;02-06-2021;04:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
02-06-2021;04:30:00;02-06-2021;04:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,074;kWh;Gevalideerd
02-06-2021;04:30:00;02-06-2021;04:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
02-06-2021;04:45:00;02-06-2021;05:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,013;kWh;Gevalideerd
02-06-2021;04:45:00;02-06-2021;05:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
02-06-2021;05:00:00;02-06-2021;05:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,022;kWh;Gevalideerd
02-06-2021;05:00:00;02-06-2021;05:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
02-06-2021;05:15:00;02-06-2021;05:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,128;kWh;Gevalideerd
02-06-2021;05:15:00;02-06-2021;05:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
02-06-2021;05:30:00;02-06-2021;05:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,017;kWh;Gevalideerd
02-06-2021;05:30:00;02-06-2021;05:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
02-06-2021;05:45:00;02-06-2021;06:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,072;kWh;Gevalideerd
02-06-2021;05:45:00;02-06-2021;06:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
02-06-2021;06:00:00;02-06-2021;06:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,024;kWh;Gevalideerd
02-06-2021;06:00:00;02-06-2021;06:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
02-06-2021;06:15:00;02-06-2021;06:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,072;kWh;Gevalideerd
02-06-2021;06:15:00;02-06-2021;06:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
02-06-2021;06:30:00;02-06-2021;06:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,014;kWh;Gevalideerd
02-06-2021;06:30:00;02-06-2021;06:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
02-06-2021;06:45:00;02-06-2021;07:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,014;kWh;Gevalideerd
02-06-2021;06:45:00;02-06-2021;07:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
02-06-2021;07:00:00;02-06-2021;07:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,085;kWh;Gevalideerd
02-06-2021;07:00:00;02-06-2021;07:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
02-06-2021;07:15:00;02-06-2021;07:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,072;kWh;Gevalideerd
02-06-2021;07:15:00;02-06-2021;07:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
02-06-2021;07:30:00;02-06-2021;07:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,072;kWh;Gevalideerd
02-06-2021;07:30:00;02-06-2021;07:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
02-06-2021;07:45:00;02-06-2021;08:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,048;kWh;Gevalideerd
02-06-2021;07:45:00;02-06-2021;08:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
02-06-2021;08:00:00;02-06-2021;08:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,023;kWh;Gevalideerd
02-06-2021;08:00:00;02-06-2021;08:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
02-06-2021;08:15:00;02-06-2021;08:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,070;kWh;Gevalideerd
02-06-2021;08:15:00;02-06-2021;08:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
02-06-2021;08:30:00;02-06-2021;08:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,033;kWh;Gevalideerd
02-06-2021;08:30:00;02-06-2021;08:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
02-06-2021;08:45:00;02-06-2021;09:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,050;kWh;Gevalideerd
02-06-2021;08:45:00;02-06-2021;09:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
02-06-2021;09:00:00;02-06-2021;09:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,033;kWh;Gevalideerd
02-06-2021;09:00:00;02-06-2021;09:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
02-06-2021;09:15:00;02-06-2021;09:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,015;kWh;Gevalideerd
02-06-2021;09:15:00;02-06-2021;09:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,001;kWh;Gevalideerd
02-06-2021;09:30:00;02-06-2021;09:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,010;kWh;Gevalideerd
02-06-2021;09:30:00;02-06-2021;09:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,011;kWh;Gevalideerd
02-06-2021;09:45:00;02-06-2021;10:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
02-06-2021;09:45:00;02-06-2021;10:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,152;kWh;Gevalideerd
02-06-2021;10:00:00;02-06-2021;10:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
02-06-2021;10:00:00;02-06-2021;10:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,105;kWh;Gevalideerd
02-06-2021;10:15:00;02-06-2021;10:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
02-06-2021;10:15:00;02-06-2021;10:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,026;kWh;Gevalideerd
02-06-2021;10:30:00;02-06-2021;10:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
02-06-2021;10:30:00;02-06-2021;10:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,142;kWh;Gevalideerd
02-06-2021;10:45:00;02-06-2021;11:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
02-06-2021;10:45:00;02-06-2021;11:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,117;kWh;Gevalideerd
02-06-2021;11:00:00;02-06-2021;11:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
02-06-2021;11:00:00;02-06-2021;11:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,559;kWh;Gevalideerd
02-06-2021;11:15:00;02-06-2021;11:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
02-06-2021;11:15:00;02-06-2021;11:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,069;kWh;Gevalideerd
02-06-2021;11:30:00;02-06-2021;11:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
02-06-2021;11:30:00;02-06-2021;11:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,062;kWh;Gevalideerd
02-06-2021;11:45:00;02-06-2021;12:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
02-06-2021;11:45:00;02-06-2021;12:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,159;kWh;Gevalideerd
02-06-2021;12:00:00;02-06-2021;12:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
02-06-2021;12:00:00;02-06-2021;12:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,498;kWh;Gevalideerd
02-06-2021;12:15:00;02-06-2021;12:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
02-06-2021;12:15:00;02-06-2021;12:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,438;kWh;Gevalideerd
02-06-2021;12:30:00;02-06-2021;12:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
02-06-2021;12:30:00;02-06-2021;12:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,481;kWh;Gevalideerd
02-06-2021;12:45:00;02-06-2021;13:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
02-06-2021;12:45:00;02-06-2021;13:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,064;kWh;Gevalideerd
02-06-2021;13:00:00;02-06-2021;13:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
02-06-2021;13:00:00;02-06-2021;13:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,134;kWh;Gevalideerd
02-06-2021;13:15:00;02-06-2021;13:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,001;kWh;Gevalideerd
02-06-2021;13:15:00;02-06-2021;13:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,416;kWh;Gevalideerd
02-06-2021;13:30:00;02-06-2021;13:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
02-06-2021;13:30:00;02-06-2021;13:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,036;kWh;Gevalideerd
02-06-2021;13:45:00;02-06-2021;14:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
02-06-2021;13:45:00;02-06-2021;14:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,433;kWh;Gevalideerd
02-06-2021;14:00:00;02-06-2021;14:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
02-06-2021;14:00:00;02-06-2021;14:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,275;kWh;Gevalideerd
02-06-2021;14:15:00;02-06-2021;14:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
02-06-2021;14:15:00;02-06-2021;14:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,118;kWh;Gevalideerd
02-06-2021;14:30:00;02-06-2021;14:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
02-06-2021;14:30:00;02-06-2021;14:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,120;kWh;Gevalideerd
02-06-2021;14:45:00;02-06-2021;15:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
02-06-2021;14:45:00;02-06-2021;15:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,217;kWh;Gevalideerd
02-06-2021;15:00:00;02-06-2021;15:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
02-06-2021;15:00:00;02-06-2021;15:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,182;kWh;Gevalideerd
02-06-2021;15:15:00;02-06-2021;15:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
02-06-2021;15:15:00;02-06-2021;15:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,030;kWh;Gevalideerd
02-06-2021;15:30:00;02-06-2021;15:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
02-06-2021;15:30:00;02-06-2021;15:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,525;kWh;Gevalideerd
02-06-2021;15:45:00;02-06-2021;16:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
02-06-2021;15:45:00;02-06-2021;16:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,247;kWh;Gevalideerd
02-06-2021;16:00:00;02-06-2021;16:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
02-06-2021;16:00:00;02-06-2021;16:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,209;kWh;Gevalideerd
02-06-2021;16:15:00;02-06-2021;16:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
02-06-2021;16:15:00;02-06-2021;16:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,289;kWh;Gevalideerd
02-06-2021;16:30:00;02-06-2021;16:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
02-06-2021;16:30:00;02-06-2021;16:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,043;kWh;Gevalideerd
02-06-2021;16:45:00;02-06-2021;17:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
02-06-2021;16:45:00;02-06-2021;17:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,081;kWh;Gevalideerd
02-06-2021;17:00:00;02-06-2021;17:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,016;kWh;Gevalideerd
02-06-2021;17:00:00;02-06-2021;17:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,324;kWh;Gevalideerd
02-06-2021;17:15:00;02-06-2021;17:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,001;kWh;Gevalideerd
02-06-2021;17:15:00;02-06-2021;17:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,299;kWh;Gevalideerd
02-06-2021;17:30:00;02-06-2021;17:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,014;kWh;Gevalideerd
02-06-2021;17:30:00;02-06-2021;17:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,065;kWh;Gevalideerd
02-06-2021;17:45:00;02-06-2021;18:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,008;kWh;Gevalideerd
02-06-2021;17:45:00;02-06-2021;18:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,253;kWh;Gevalideerd
02-06-2021;18:00:00;02-06-2021;18:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,011;kWh;Gevalideerd
02-06-2021;18:00:00;02-06-2021;18:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,284;kWh;Gevalideerd
02-06-2021;18:15:00;02-06-2021;18:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,016;kWh;Gevalideerd
02-06-2021;18:15:00;02-06-2021;18:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,132;kWh;Gevalideerd
02-06-2021;18:30:00;02-06-2021;18:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,030;kWh;Gevalideerd
02-06-2021;18:30:00;02-06-2021;18:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,320;kWh;Gevalideerd
02-06-2021;18:45:00;02-06-2021;19:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,122;kWh;Gevalideerd
02-06-2021;18:45:00;02-06-2021;19:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,026;kWh;Gevalideerd
02-06-2021;19:00:00;02-06-2021;19:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,430;kWh;Gevalideerd
02-06-2021;19:00:00;02-06-2021;19:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,007;kWh;Gevalideerd
02-06-2021;19:15:00;02-06-2021;19:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,099;kWh;Gevalideerd
02-06-2021;19:15:00;02-06-2021;19:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,029;kWh;Gevalideerd
02-06-2021;19:30:00;02-06-2021;19:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,121;kWh;Gevalideerd
02-06-2021;19:30:00;02-06-2021;19:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,026;kWh;Gevalideerd
02-06-2021;19:45:00;02-06-2021;20:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,017;kWh;Gevalideerd
02-06-2021;19:45:00;02-06-2021;20:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,005;kWh;Gevalideerd
02-06-2021;20:00:00;02-06-2021;20:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,113;kWh;Gevalideerd
02-06-2021;20:00:00;02-06-2021;20:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
02-06-2021;20:15:00;02-06-2021;20:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,032;kWh;Gevalideerd
